customer_id,gender,customer_name,city,state_code,state_name,zip_code,country,birthday,continent,age,age_group
613510,Female,Lucille Ayot,LE TAMPON,GY,Guyane,97430,France,1966-11-25,Europe,58,50 - 64
675720,Male,Javier Trottier,LE TAMPON,GY,Guyane,97430,France,1968-10-14,Europe,56,50 - 64
676036,Female,Victoire Levasseur,LE TAMPON,GY,Guyane,97430,France,1951-04-10,Europe,73,65 - ~
614937,Female,Caresse Garnier,SAINT-LEU,GY,Guyane,97436,France,1986-08-22,Europe,38,35 - 49
625370,Male,Perrin Houde,SAINT-LEU,GY,Guyane,97436,France,1975-09-27,Europe,49,35 - 49
684131,Female,Jolie Morin,SAINT-LEU,GY,Guyane,97436,France,1977-07-28,Europe,47,35 - 49
680259,Male,Loyal Dupuy,SAINTE-MARIE,GY,Guyane,97438,France,1989-05-30,Europe,35,35 - 49
614244,Male,Chapin Leclair,SAINT-ANDRÉ,GY,Guyane,97440,France,1990-04-02,Europe,34,18 - 34
676783,Male,Xavier Brian,SAINT-ANDRÉ,GY,Guyane,97440,France,1967-03-15,Europe,57,50 - 64
680201,Female,Geneviève Begin,SAINT-ANDRÉ,GY,Guyane,97440,France,1992-09-23,Europe,32,18 - 34
633348,Female,Juliette Gendron,SAINT-LOUIS,GY,Guyane,97450,France,1961-04-12,Europe,63,50 - 64
618764,Male,Julien Aubin,SAINT-PAUL,GY,Guyane,97460,France,1988-02-14,Europe,36,35 - 49
600524,Male,Garland Batard,SAINT-BENOÎT,GY,Guyane,97470,France,1967-07-31,Europe,57,50 - 64
615603,Female,Clementine Lapierre,SAINT-BENOÎT,GY,Guyane,97470,France,1975-11-22,Europe,49,35 - 49
661206,Male,Olivier Courtemanche,SAINT-BENOÎT,GY,Guyane,97470,France,1964-09-11,Europe,60,50 - 64
626564,Male,Toussaint Saucier,SAINT-JOSEPH,GY,Guyane,97480,France,1937-11-22,Europe,87,65 - ~
636655,Female,Ninette Lavallée,SAINT-JOSEPH,GY,Guyane,97480,France,1948-06-24,Europe,76,65 - ~
648856,Male,Auguste Sabourin,SAINT-JOSEPH,GY,Guyane,97480,France,1987-02-22,Europe,37,35 - 49
490672,Male,Dirk Braun,Bremerhaven Fischereihafen,HB,Freie Hansestadt Bremen,27572,Germany,1996-10-08,Europe,28,18 - 34
473267,Female,Karin Drescher,Bremerhaven Geestemünde,HB,Freie Hansestadt Bremen,27574,Germany,1965-04-23,Europe,59,50 - 64
533829,Female,Franziska Wagner,Bremen Woltmershausen,HB,Freie Hansestadt Bremen,28197,Germany,1975-09-07,Europe,49,35 - 49
571339,Male,Sven Hueber,Bremen Schwachhausen,HB,Freie Hansestadt Bremen,28209,Germany,1972-09-13,Europe,52,50 - 64
508448,Male,Mathias Moeller,Bremen Steffensweg,HB,Freie Hansestadt Bremen,28217,Germany,1978-05-04,Europe,46,35 - 49
431835,Male,Dirk Osterhagen,Bremen Mittelshuchting,HB,Freie Hansestadt Bremen,28259,Germany,1999-09-09,Europe,25,18 - 34
575507,Female,Vanessa Ebersbacher,Bremen Kattenesch,HB,Freie Hansestadt Bremen,28277,Germany,1968-01-28,Europe,56,50 - 64
409577,Male,Dieter Schaefer,Bremen Kattenturm,HB,Freie Hansestadt Bremen,28279,Germany,1949-10-30,Europe,75,65 - ~
551508,Female,Antje Eberhardt,Bremen Blockland,HB,Freie Hansestadt Bremen,28357,Germany,1957-09-03,Europe,67,65 - ~
435029,Male,Ulrich Saenger,Bremen Blockland,HB,Freie Hansestadt Bremen,28719,Germany,2001-06-20,Europe,23,18 - 34
477328,Male,Jörg Farber,Bremen Burgdamm,HB,Freie Hansestadt Bremen,28719,Germany,1995-06-17,Europe,29,18 - 34
559770,Male,Andreas Keller,Bremen Burg-Grambke,HB,Freie Hansestadt Bremen,28719,Germany,1998-03-23,Europe,26,18 - 34
555903,Female,Doreen Kappel,Bremen Vegesack,HB,Freie Hansestadt Bremen,28755,Germany,1962-07-26,Europe,62,50 - 64
454774,Male,Paul Frueh,Bremen Schönebeck,HB,Freie Hansestadt Bremen,28759,Germany,1972-07-21,Europe,52,50 - 64
564341,Female,Sabrina Seiler,Vellmar,HE,Hessen,34246,Germany,1999-01-08,Europe,25,18 - 34
480516,Female,Christina Holtzmann,Fuldabrück,HE,Hessen,34277,Germany,1992-03-27,Europe,32,18 - 34
568333,Male,Jürgen Amsel,Immenhausen,HE,Hessen,34376,Germany,1945-09-21,Europe,79,65 - ~
482970,Female,Ulrike Probst,Vöhl,HE,Hessen,34516,Germany,1976-10-28,Europe,48,35 - 49
489501,Female,Jana Muench,Willingshausen,HE,Hessen,34628,Germany,1953-09-21,Europe,71,65 - ~
416834,Male,Paul Jung,Schwarzenborn,HE,Hessen,34639,Germany,1989-01-25,Europe,35,35 - 49
528629,Female,Susanne Frankfurter,Wohratal,HE,Hessen,35288,Germany,1969-06-14,Europe,55,50 - 64
550794,Female,Nicole Krueger,Langgöns,HE,Hessen,35428,Germany,1943-12-30,Europe,81,65 - ~
553840,Female,Gabriele Maier,Biebertal,HE,Hessen,35444,Germany,1979-07-31,Europe,45,35 - 49
522615,Female,Birgit Fink,Angelburg,HE,Hessen,35719,Germany,1976-01-07,Europe,48,35 - 49
408519,Female,Ute Theissen,Eiterfeld,HE,Hessen,36132,Germany,1958-12-22,Europe,66,65 - ~
434626,Male,Philipp Maurer,Alheim,HE,Hessen,36211,Germany,1991-04-25,Europe,33,18 - 34
558886,Male,Luca Schwartz,Herbstein,HE,Hessen,36358,Germany,1996-02-25,Europe,28,18 - 34
467182,Male,Maik Kalb,Bad Vilbel,HE,Hessen,61118,Germany,1992-10-17,Europe,32,18 - 34
559303,Male,Dennis Rothstein,Königstein im Taunus,HE,Hessen,61462,Germany,1985-10-07,Europe,39,35 - 49
484181,Female,Sarah Lehmann,Offenbach am Main,HE,Hessen,63067,Germany,1983-12-11,Europe,41,35 - 49
569695,Female,Johanna Herzog,Offenbach am Main,HE,Hessen,63069,Germany,2000-03-05,Europe,24,18 - 34
577141,Male,Dominik Hoffmann,Ronneburg,HE,Hessen,63549,Germany,1961-10-07,Europe,63,50 - 64
574566,Male,Paul Hertz,Darmstadt,HE,Hessen,64293,Germany,1976-06-24,Europe,48,35 - 49
584095,Male,Markus Duerr,Darmstadt,HE,Hessen,64297,Germany,1936-10-12,Europe,88,65 - ~
434588,Female,Sandra Hertz,Reinheim,HE,Hessen,64354,Germany,1951-09-19,Europe,73,65 - ~
470470,Female,Mandy Lowe,Erzhausen,HE,Hessen,64390,Germany,1955-02-04,Europe,69,65 - ~
522979,Male,Luca Beckenbauer,Fürth,HE,Hessen,64658,Germany,1990-02-22,Europe,34,18 - 34
501361,Male,Dirk Biermann,Wiesbaden,HE,Hessen,65183,Germany,1981-08-13,Europe,43,35 - 49
591374,Male,Wolfgang Unger,Wiesbaden,HE,Hessen,65197,Germany,1975-05-30,Europe,49,35 - 49
404359,Female,Sarah Scherer,Taunusstein,HE,Hessen,65232,Germany,1993-08-31,Europe,31,18 - 34
458601,Female,Petra Schreiner,Geisenheim,HE,Hessen,65366,Germany,1962-10-27,Europe,62,50 - 64
567521,Male,Marko Fruehauf,Lorch,HE,Hessen,65391,Germany,1967-02-10,Europe,57,50 - 64
536368,Male,Michael Schuster,Kiedrich,HE,Hessen,65399,Germany,1989-08-02,Europe,35,35 - 49
445298,Female,Juliane Herrmann,Trebur,HE,Hessen,65468,Germany,1999-05-12,Europe,25,18 - 34
428496,Female,Janina Klug,Runkel,HE,Hessen,65594,Germany,1964-05-02,Europe,60,50 - 64
503508,Female,Anna Meier,Elz,HE,Hessen,65604,Germany,1936-02-04,Europe,88,65 - ~
598454,Male,Kevin Hertz,Bad Soden am Taunus,HE,Hessen,65812,Germany,1986-12-26,Europe,38,35 - 49
541419,Female,Mandy Peters,Hamburg Sankt Georg,HH,Hamburg,20095,Germany,1936-10-20,Europe,88,65 - ~
503817,Female,Christine Dietrich,Hamburg Hammerbrook,HH,Hamburg,20097,Germany,1966-02-21,Europe,58,50 - 64
581757,Female,Michelle Krüger,Hamburg Klostertor,HH,Hamburg,20097,Germany,1948-11-29,Europe,76,65 - ~
410032,Male,Florian Grunwald,Hamburg Harvestehude,HH,Hamburg,20146,Germany,1951-01-02,Europe,73,65 - ~
498582,Female,Sabine Vogt,Hamburg Harvestehude,HH,Hamburg,20148,Germany,1938-10-15,Europe,86,65 - ~
530901,Female,Michelle Wexler,Hamburg Rotherbaum,HH,Hamburg,20148,Germany,1986-07-30,Europe,38,35 - 49
411312,Male,Marko Eggers,Hamburg Eimsbüttel,HH,Hamburg,20253,Germany,1998-07-15,Europe,26,18 - 34
445098,Female,Annett Meier,Hamburg Altona-Nord,HH,Hamburg,20257,Germany,1965-03-27,Europe,59,50 - 64
488029,Male,David Ackermann,Hamburg Eimsbüttel,HH,Hamburg,20257,Germany,1994-04-20,Europe,30,18 - 34
584796,Female,Yvonne Fruehauf,Hamburg Sankt Pauli,HH,Hamburg,20355,Germany,1949-04-02,Europe,75,65 - ~
422321,Male,Torsten Bader,Hamburg Rotherbaum,HH,Hamburg,20357,Germany,1951-03-21,Europe,73,65 - ~
495843,Male,Dennis Baumgartner,Hamburg Kleiner Grasbrook,HH,Hamburg,20457,Germany,1938-07-27,Europe,86,65 - ~
541324,Male,Uwe Rothstein,Hamburg Altstadt,HH,Hamburg,20457,Germany,1991-10-10,Europe,33,18 - 34
537704,Male,Martin Ackerman,Hamburg Rothenburgsort,HH,Hamburg,20539,Germany,1985-01-07,Europe,39,35 - 49
567108,Female,Franziska Lowe,Hamburg Lohbrügge,HH,Hamburg,21033,Germany,1940-09-24,Europe,84,65 - ~
579037,Male,Jonas Weissmuller,Hamburg Lohbrügge,HH,Hamburg,21033,Germany,2000-06-12,Europe,24,18 - 34
479359,Female,Kristin Blau,Hamburg Reitbrook,HH,Hamburg,21037,Germany,1938-04-27,Europe,86,65 - ~
573969,Male,Andreas Luft,Hamburg Curslack,HH,Hamburg,21039,Germany,1939-05-08,Europe,85,65 - ~
492898,Female,Sabine Amsel,Hamburg Eißendorf,HH,Hamburg,21075,Germany,1939-06-06,Europe,85,65 - ~
508522,Female,Simone Wirth,Hamburg Hausbruch,HH,Hamburg,21075,Germany,1970-02-11,Europe,54,50 - 64
413286,Male,Erik Daecher,Hamburg Francop,HH,Hamburg,21129,Germany,2000-03-27,Europe,24,18 - 34
584463,Female,Sandra Köhler,Hamburg Wandsbek,HH,Hamburg,22041,Germany,1999-07-19,Europe,25,18 - 34
466363,Male,Peter Eiffel,Hamburg Tonndorf,HH,Hamburg,22045,Germany,1997-04-30,Europe,27,18 - 34
509986,Male,Robert Dreher,Hamburg Barmbek-Süd,HH,Hamburg,22083,Germany,1963-09-11,Europe,61,50 - 64
547989,Female,Kristin Wexler,Hamburg Hamm-Nord,HH,Hamburg,22087,Germany,1940-06-14,Europe,84,65 - ~
463334,Male,Lucas Köhler,Hamburg Moorfleet,HH,Hamburg,22113,Germany,1964-07-04,Europe,60,50 - 64
561001,Female,Christin Eisenberg,Hamburg Tonndorf,HH,Hamburg,22149,Germany,1953-01-25,Europe,71,65 - ~
413289,Female,Antje Hartmann,Hamburg Barmbek-Nord,HH,Hamburg,22307,Germany,1950-05-24,Europe,74,65 - ~
444181,Female,Sara Koehler,Hamburg Bergstedt,HH,Hamburg,22359,Germany,1957-05-29,Europe,67,65 - ~
551501,Female,Leah Biermann,Hamburg Sasel,HH,Hamburg,22393,Germany,1959-07-13,Europe,65,Undefined
574956,Male,Paul Keller,Hamburg Poppenbüttel,HH,Hamburg,22399,Germany,1944-04-05,Europe,80,65 - ~
473468,Male,Tim Lemann,Hamburg Groß Borstel,HH,Hamburg,22453,Germany,1948-06-11,Europe,76,65 - ~
433457,Female,Anna Maurer,Hamburg Eppendorf,HH,Hamburg,22529,Germany,1995-05-03,Europe,29,18 - 34
514540,Female,Leah Lemann,Hamburg Stellingen,HH,Hamburg,22529,Germany,1961-11-25,Europe,63,50 - 64
553241,Female,Monika Pfaff,Hamburg Lokstedt,HH,Hamburg,22529,Germany,1939-04-01,Europe,85,65 - ~
584064,Male,Philipp Abt,Hamburg Lurup,HH,Hamburg,22547,Germany,1957-08-27,Europe,67,65 - ~
584429,Male,Andreas Hoch,Hamburg Osdorf,HH,Hamburg,22547,Germany,1989-09-23,Europe,35,35 - 49
528542,Male,Jörg Hoover,Hamburg Bahrenfeld,HH,Hamburg,22605,Germany,1975-12-10,Europe,49,35 - 49
556707,Male,Phillipp Koenig,Hamburg Osdorf,HH,Hamburg,22609,Germany,1958-03-11,Europe,66,65 - ~
573622,Male,Matthias Waechter,Hamburg Osdorf,HH,Hamburg,22609,Germany,1983-10-15,Europe,41,35 - 49
579141,Male,Lucas Beich,Hamburg Ottensen,HH,Hamburg,22765,Germany,1999-02-11,Europe,25,18 - 34
1620629,Female,Emily Williams,Hanapepe,HI,Hawaii,96716,United States,1975-01-13,North America,49,35 - 49
1815207,Male,Desmond Downing,Kamuela,HI,Hawaii,96743,United States,1956-05-10,North America,68,65 - ~
2090423,Female,Brigitte Archambault,Keaau,HI,Hawaii,96749,United States,1971-05-07,North America,53,50 - 64
1201045,Male,Matthew Hough,Laupahoehoe,HI,Hawaii,96764,United States,1997-05-12,North America,27,18 - 34
1820936,Male,Cliff Johnson,Pahala,HI,Hawaii,96777,United States,1957-11-28,North America,67,65 - ~
1550879,Male,Leonard Ross,Wahiawa,HI,Hawaii,96786,United States,1956-09-23,North America,68,65 - ~
1638118,Female,Lillian Evans,Wahiawa,HI,Hawaii,96786,United States,1938-09-18,North America,86,65 - ~
1500226,Male,Thomas Hoar,Mililani,HI,Hawaii,96789,United States,1956-05-13,North America,68,65 - ~
1756245,Female,Christel Motley,Mililani,HI,Hawaii,96789,United States,1967-02-06,North America,57,50 - 64
1226835,Male,Alfred Gaymon,Waialua,HI,Hawaii,96791,United States,1963-05-20,North America,61,50 - 64
1416469,Female,Megan Budde,Waimea,HI,Hawaii,96796,United States,1950-02-04,North America,74,65 - ~
1861020,Male,Scott Fullen,Waimea,HI,Hawaii,96796,United States,1999-01-15,North America,25,18 - 34
1239466,Male,Sheldon Brooks,Waipahu,HI,Hawaii,96797,United States,1960-05-18,North America,64,50 - 64
1354052,Male,George Heath,Waipahu,HI,Hawaii,96797,United States,1956-04-16,North America,68,65 - ~
1571781,Male,Douglas Steward,Honolulu,HI,Hawaii,96813,United States,1973-03-02,North America,51,50 - 64
1764598,Male,Damon Reece,Honolulu,HI,Hawaii,96813,United States,1999-12-15,North America,25,18 - 34
2000732,Female,Sabina Jonasson,Honolulu,HI,Hawaii,96813,United States,1996-11-08,North America,28,18 - 34
1250408,Female,Julia Huddleston,Honolulu,HI,Hawaii,96815,United States,2001-01-02,North America,23,18 - 34
1323956,Male,Ruben White,Honolulu,HI,Hawaii,96818,United States,1989-06-10,North America,35,35 - 49
1322428,Male,Douglas Meisel,Moanalua,HI,Hawaii,96819,United States,1955-11-23,North America,69,65 - ~
1543958,Female,Stephanie Turner,Honolulu,HI,Hawaii,96819,United States,1993-11-12,North America,31,18 - 34
1733373,Female,Dawn Wilson,Moanalua,HI,Hawaii,96819,United States,1954-02-10,North America,70,65 - ~
1968294,Female,Karmen Baric,Honolulu,HI,Hawaii,96819,United States,1957-06-29,North America,67,65 - ~
1999721,Male,Tihomil Božic,Honolulu,HI,Hawaii,96819,United States,1990-09-15,North America,34,18 - 34
1353710,Male,Thomas Gallup,Honolulu,HI,Hawaii,96826,United States,1960-09-04,North America,64,50 - 64
623256,Female,Esperanza Dupuy,ÉVREUX,HN,Haute-Normandie,27000,France,1953-08-06,Europe,71,65 - ~
650695,Male,Gifford Tollmache,ÉVREUX,HN,Haute-Normandie,27000,France,1978-05-24,Europe,46,35 - 49
635913,Female,Laetitia Casgrain,Vernon,HN,Haute-Normandie,27200,France,1935-04-01,Europe,89,65 - ~
638674,Female,Clementine Gendron,ROUEN,HN,Haute-Normandie,76000,France,1951-07-24,Europe,73,65 - ~
639831,Female,Sabine Turgeon,ROUEN,HN,Haute-Normandie,76000,France,1980-06-28,Europe,44,35 - 49
667168,Female,Élisabeth Robert,ROUEN,HN,Haute-Normandie,76100,France,1946-03-26,Europe,78,65 - ~
660604,Female,Agate Brunault,MONT-SAINT-AIGNAN,HN,Haute-Normandie,76130,France,1955-04-12,Europe,69,65 - ~
636266,Male,Royce Chauvet,LE PETIT-QUEVILLY,HN,Haute-Normandie,76140,France,1968-03-13,Europe,56,50 - 64
607284,Female,Anastasie Corbeil,DIEPPE,HN,Haute-Normandie,76200,France,1992-08-23,Europe,32,18 - 34
632482,Female,Victorine Ferland,DIEPPE,HN,Haute-Normandie,76200,France,1940-03-15,Europe,84,65 - ~
639839,Female,Garland Loiselle,DIEPPE,HN,Haute-Normandie,76200,France,1960-01-17,Europe,64,50 - 64
609993,Male,Chandler Chartier,LE HAVRE,HN,Haute-Normandie,76610,France,1946-04-17,Europe,78,65 - ~
611213,Male,Audric Lavallée,LE HAVRE,HN,Haute-Normandie,76610,France,1945-11-14,Europe,79,65 - ~
692519,Female,Joséphine Grenier,LE HAVRE,HN,Haute-Normandie,76610,France,1978-04-04,Europe,46,35 - 49
686739,Female,Cosette Gour,LE HAVRE,HN,Haute-Normandie,76620,France,2000-04-23,Europe,24,18 - 34
1405180,Male,Donald Burkes,Ames,IA,Iowa,50010,United States,1980-05-25,North America,44,35 - 49
1772543,Female,Tanesha Stewart,Ames,IA,Iowa,50010,United States,1958-02-08,North America,66,65 - ~
1714175,Female,Rose Elliot,Ames,IA,Iowa,50014,United States,1949-08-22,North America,75,65 - ~
1997817,Male,Roman Maška,Anita,IA,Iowa,50020,United States,1968-11-16,North America,56,50 - 64
1245745,Male,Robert Bryant,Churdan,IA,Iowa,50050,United States,1952-04-01,North America,72,65 - ~
1206473,Male,Lonnie Johns,Dallas Center,IA,Iowa,50063,United States,1976-05-15,North America,48,35 - 49
1399159,Female,Ruby Gordon,Jefferson,IA,Iowa,50129,United States,1979-12-09,North America,45,35 - 49
1334562,Male,Robert Cruz,Marshalltown,IA,Iowa,50158,United States,1999-12-13,North America,25,18 - 34
1417549,Female,Alberta Ballard,Menlo,IA,Iowa,50164,United States,1938-02-24,North America,86,65 - ~
1385560,Female,Mary Lopez,Paton,IA,Iowa,50217,United States,1959-06-09,North America,65,Undefined
1538701,Male,Jason Griffin,West Des Moines,IA,Iowa,50266,United States,1990-09-29,North America,34,18 - 34
1948036,Female,Pamela Vasquez,West Des Moines,IA,Iowa,50266,United States,1961-07-09,North America,63,50 - 64
1480712,Male,Jerry Duhon,Des Moines,IA,Iowa,50309,United States,1943-03-04,North America,81,65 - ~
1944536,Female,Anna Urrútia,Des Moines,IA,Iowa,50309,United States,2001-02-14,North America,23,18 - 34
1445735,Male,Randall Cheatham,Des Moines,IA,Iowa,50313,United States,1990-04-09,North America,34,18 - 34
1625704,Male,James Powell,Des Moines,IA,Iowa,50315,United States,2001-01-30,North America,23,18 - 34
1470640,Male,John Christy,Urbandale,IA,Iowa,50322,United States,1969-03-29,North America,55,50 - 64
1832245,Male,Richard Myers,Urbandale,IA,Iowa,50322,United States,1983-06-16,North America,41,35 - 49
1864481,Male,James Mims,Lake Mills,IA,Iowa,50450,United States,1971-11-23,North America,53,50 - 64
1951411,Female,Anna Hartwig,Leland,IA,Iowa,50453,United States,1980-04-10,North America,44,35 - 49
1393392,Female,Nancy Rowlett,Nora Springs,IA,Iowa,50458,United States,1950-06-15,North America,74,65 - ~
2016721,Female,Mackenzie Burnell,Sheffield,IA,Iowa,50475,United States,1992-05-27,North America,32,18 - 34
1492176,Female,Margaret Mattson,Otho,IA,Iowa,50569,United States,1993-11-11,North America,31,18 - 34
1464976,Male,Charles Leet,Sac City,IA,Iowa,50583,United States,1999-01-24,North America,25,18 - 34
1434894,Female,Kristen Jones,Hudson,IA,Iowa,50643,United States,1936-03-29,North America,88,65 - ~
2029584,Female,Grace Willmore,Nashua,IA,Iowa,50658,United States,1944-10-04,North America,80,65 - ~
1223111,Male,James Alsup,Readlyn,IA,Iowa,50668,United States,1937-07-15,North America,87,65 - ~
1345881,Male,Frederick Hite,Waterloo,IA,Iowa,50703,United States,1973-10-18,North America,51,50 - 64
1323338,Male,Brandon Bowman,Akron,IA,Iowa,51001,United States,1946-10-12,North America,78,65 - ~
1402912,Female,Mary Garner,Bronson,IA,Iowa,51007,United States,1968-09-01,North America,56,50 - 64
1982502,Male,Vinícius Lima,Galva,IA,Iowa,51020,United States,1990-10-02,North America,34,18 - 34
1438425,Female,Karen Klinger,Le Mars,IA,Iowa,51031,United States,1943-04-28,North America,81,65 - ~
1714946,Male,Clifton Frazier,Sergeant Bluff,IA,Iowa,51054,United States,1940-02-26,North America,84,65 - ~
1688698,Female,Ada Hammers,Smithland,IA,Iowa,51056,United States,1964-02-22,North America,60,50 - 64
1538150,Female,Phyllis Powell,Washta,IA,Iowa,51061,United States,1985-08-22,North America,39,35 - 49
2006191,Female,Yocasta Z�ñiga,Whiting,IA,Iowa,51063,United States,1955-12-11,North America,69,65 - ~
1659162,Male,Marcus Pfarr,Sioux City,IA,Iowa,51101,United States,1987-07-07,North America,37,35 - 49
1724062,Female,Lisa Crenshaw,Sioux City,IA,Iowa,51101,United States,1984-06-21,North America,40,35 - 49
1837300,Female,Stacy Woodard,Sioux City,IA,Iowa,51101,United States,1991-06-06,North America,33,18 - 34
1721634,Male,Levi Smith,Sioux City,IA,Iowa,51119,United States,1998-04-18,North America,26,18 - 34
2062180,Female,Anita Lundin,Sibley,IA,Iowa,51249,United States,1968-03-11,North America,56,50 - 64
1247394,Female,Jessica Bell,Council Bluffs,IA,Iowa,51501,United States,1987-06-16,North America,37,35 - 49
1790102,Male,Kenneth Triplett,Dow City,IA,Iowa,51528,United States,1996-09-08,North America,28,18 - 34
1213953,Male,Dennis Custis,Harlan,IA,Iowa,51537,United States,1974-02-04,North America,50,50 - 64
1654502,Male,Robert Patterson,Malvern,IA,Iowa,51551,United States,1987-06-04,North America,37,35 - 49
1747015,Female,Karen Robinson,Missouri Valley,IA,Iowa,51555,United States,1971-06-10,North America,53,50 - 64
1980499,Female,Ivanka Mihaljevic,Coin,IA,Iowa,51636,United States,1964-05-08,North America,60,50 - 64
1543294,Female,Jennie Martin,Dubuque,IA,Iowa,52001,United States,1961-06-01,North America,63,50 - 64
1633967,Male,Wayne Banks,Dubuque,IA,Iowa,52001,United States,1979-03-31,North America,45,35 - 49
1752797,Female,Susan Ralls,Dubuque,IA,Iowa,52001,United States,1960-11-20,North America,64,50 - 64
1896050,Male,Clarence Stitt,West Union,IA,Iowa,52175,United States,1976-07-18,North America,48,35 - 49
1777451,Female,Edna Finnegan,Atkins,IA,Iowa,52206,United States,1943-01-30,North America,81,65 - ~
1646713,Female,Gloria Selden,Iowa City,IA,Iowa,52240,United States,1981-05-23,North America,43,35 - 49
1500391,Male,Mark Higgins,Victor,IA,Iowa,52347,United States,1978-08-14,North America,46,35 - 49
1466044,Male,Dale Rice,Cedar Rapids,IA,Iowa,52401,United States,1995-10-16,North America,29,18 - 34
1563045,Female,Kathleen Severin,Cedar Rapids,IA,Iowa,52401,United States,1947-05-11,North America,77,65 - ~
2065494,Female,Ingrid Fredriksen,Cedar Rapids,IA,Iowa,52401,United States,1969-08-13,North America,55,50 - 64
1756625,Female,Tanisha Wiley,Cedar Rapids,IA,Iowa,52402,United States,1955-01-31,North America,69,65 - ~
1954387,Male,Dragomir Ivanec,Cedar Rapids,IA,Iowa,52404,United States,1947-12-05,North America,77,65 - ~
1966972,Female,Kveta Horváthová,Cedar Rapids,IA,Iowa,52404,United States,1971-05-04,North America,53,50 - 64
2080157,Female,Alice Corbeil,Cedar Rapids,IA,Iowa,52404,United States,1983-08-06,North America,41,35 - 49
1385904,Female,Patricia Griggs,Cedar Rapids,IA,Iowa,52486,United States,1964-08-20,North America,60,50 - 64
1433584,Female,Cameron Ellison,Rose Hill,IA,Iowa,52586,United States,1943-11-03,North America,81,65 - ~
1889963,Female,Betty Earnest,Burlington,IA,Iowa,52601,United States,1987-04-30,North America,37,35 - 49
1392666,Male,Eddie Golla,Fort Madison,IA,Iowa,52627,United States,1989-03-21,North America,35,35 - 49
1732661,Male,Kenneth Cottrell,Davenport,IA,Iowa,52804,United States,1967-07-18,North America,57,50 - 64
1437592,Male,Timothy Flores,Sioux City,IA,Iowa,57106,United States,1994-01-13,North America,30,18 - 34
1610072,Female,Mary Lindsay,Pocatello,ID,Idaho,83204,United States,1954-01-16,North America,70,65 - ~
1930384,Female,Corette Bellefeuille,Pocatello,ID,Idaho,83204,United States,1971-11-17,North America,53,50 - 64
1558454,Female,Sarah Walls,Moore,ID,Idaho,83255,United States,1992-02-25,North America,32,18 - 34
2041442,Female,Hattie Earley,Stanley,ID,Idaho,83278,United States,1968-04-13,North America,56,50 - 64
1559125,Female,Virginia Bonilla,Twin Falls,ID,Idaho,83301,United States,1958-11-25,North America,66,65 - ~
2004284,Female,Adina Lindholm,Twin Falls,ID,Idaho,83301,United States,1984-02-14,North America,40,35 - 49
1419594,Male,Daniel Branam,Albion,ID,Idaho,83311,United States,1948-05-30,North America,76,65 - ~
1713485,Male,Lawrence Wilson,Albion,ID,Idaho,83311,United States,1935-07-03,North America,89,65 - ~
1938856,Male,Branimir Kovacic,Albion,ID,Idaho,83311,United States,1986-02-17,North America,38,35 - 49
2095742,Female,Michelle Krüger,Gooding,ID,Idaho,83330,United States,1942-08-03,North America,82,65 - ~
1790540,Female,Edna Prioleau,Rupert,ID,Idaho,83350,United States,1958-05-11,North America,66,65 - ~
1878163,Female,Darci Dorsey,Rupert,ID,Idaho,83350,United States,1985-09-17,North America,39,35 - 49
2033946,Female,Senka Kuprešak,Rupert,ID,Idaho,83350,United States,1948-12-03,North America,76,65 - ~
1941084,Male,Vjekoslav Kovacevic,Idaho Falls,ID,Idaho,83401,United States,1976-10-28,North America,48,35 - 49
1669725,Female,Nancy Garcia,Idaho Falls,ID,Idaho,83402,United States,2001-01-20,North America,23,18 - 34
1932536,Female,Marica Lucic,Idaho Falls,ID,Idaho,83402,United States,1970-04-08,North America,54,50 - 64
2087477,Female,Klaudia Ebersbach,Idaho Falls,ID,Idaho,83402,United States,1995-11-26,North America,29,18 - 34
1210946,Male,Dale Baeza,Monteview,ID,Idaho,83435,United States,1965-01-12,North America,59,50 - 64
1315867,Male,Leonardo Hall,Salmon,ID,Idaho,83467,United States,1974-06-14,North America,50,50 - 64
1732455,Male,Gerald Wells,Lewiston,ID,Idaho,83501,United States,1950-12-13,North America,74,65 - ~
1802872,Male,Brian Grimm,Lewiston,ID,Idaho,83501,United States,1967-06-21,North America,57,50 - 64
2069858,Female,Lotte Solbakken,Kooskia,ID,Idaho,83539,United States,1973-07-19,North America,51,50 - 64
1945782,Female,Sini Nykänen,Warm Lake,ID,Idaho,83611,United States,1995-07-30,North America,29,18 - 34
1478441,Male,Robin Castaneda,Emmett,ID,Idaho,83617,United States,1941-11-16,North America,83,65 - ~
1880727,Male,Steven Reid,Meridian,ID,Idaho,83642,United States,2000-05-16,North America,24,18 - 34
2044213,Female,Ane Abelsen,Meridian,ID,Idaho,83642,United States,1942-10-25,North America,82,65 - ~
2026561,Male,Sidney Gagnon,Mountain Home,ID,Idaho,83648,United States,1955-01-13,North America,69,65 - ~
1393738,Male,Jose Cline,Boise,ID,Idaho,83702,United States,1982-08-02,North America,42,35 - 49
1719777,Male,Renato Wright,Boise,ID,Idaho,83702,United States,1958-11-02,North America,66,65 - ~
1834579,Male,Walker Bell,Boise,ID,Idaho,83702,United States,1943-07-17,North America,81,65 - ~
1885351,Male,Dennis Richards,Boise,ID,Idaho,83702,United States,2001-04-16,North America,23,18 - 34
